url,age,num_suspicious_words,has_ip_address,is_url_shortened,length,subdomain_ratio,num_dots,num_www,num_dcom,num_http,num_https,num_2slash,num_quest,num_prtc,num_equal,num_star,num_dollar,num_under,num_space,num_slash,num_dash,num_at,num_tile,num_line,num_colon,num_semic,num_comma,login_time,num_ex_links,num_redirects,num_img,num_iframe,num_hidden,ext_tot_ratio,status
https://www.crossstitch.pk/,17.26666494767343,0,0,0,27,0.6666666666666666,2,1,0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1.2965967655181885,247.0,1.0,95.0,1.0,1.0,247.0,0
http://www.wikiwand.com/en/LATAM_Chile,9.2,0,0,0,38,0.4210526315789473,2,1,1,1,0,1,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0.0937952995300293,91.0,1.0,3.0,0.0,1.0,91.0,0
http://www.iconmeals.com/,9.065753424657537,0,0,0,25,0.68,2,1,1,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1.031102418899536,105.0,1.0,20.0,0.0,1.0,105.0,0
http://calvaryepiscopalbatavia.org/wp-includes/IXR/dir/confirm/7d8d7,7.057534247,1,0,0,68,0.3970588235294117,1,0,0,1,0,1,0,0,0,0,0,0,0,7,1,0,0,0,1,0,0,0.6404736042022705,0.0,0.0,0.0,0.0,0.0,0.0,1
www.sharpaviation.com.au/index.php/pt_home,27.353424657534248,0,0,0,42,0.5714285714285714,4,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,5.873612403869629,76.0,1.0,11.0,1.0,1.0,76.0,0
www.euronext.com/landing/indexMarket-18812-EN.html,24.912328767123288,0,0,0,50,0.32,3,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2.09718918800354,316.0,2.0,16.0,3.0,2.0,316.0,0
http://www.be-us-beautiful.ru/wp-content/languages/personal/HxProcess.php,11.93972602739726,2,0,0,73,0.3013698630136986,3,1,0,1,0,1,0,0,0,0,0,0,0,6,3,0,0,0,1,0,0,0.9529266357421876,10.0,0.0,3.0,0.0,0.0,10.0,1
https://www.reducmiz.com/,22.21917808219178,0,0,0,25,0.64,2,1,1,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1.4219720363616943,95.0,0.0,0.0,0.0,0.0,95.0,0
http://www.pfsoftware.in/uejd832heokjn/update.html,9.416438356164385,0,0,0,50,0.34,3,1,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0.4217257499694824,0.0,0.0,0.0,0.0,0.0,0.0,1
www.superbreak.com/adminsuite/2004/,26.46027397260274,1,0,0,35,0.5142857142857142,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1.7034063339233398,83.0,1.0,37.0,0.0,0.0,83.0,0
www.frostburg.edu/dept/cs/,23.139811580271513,0,0,0,26,0.6538461538461539,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2.8729403018951416,146.0,2.0,9.0,1.0,1.0,146.0,0
www.angelfire.com/super/go_bug/,24.44109589041096,0,0,0,31,0.5483870967741935,2,1,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1.852278709411621,5.0,1.0,8.0,1.0,1.0,5.0,0
http://www.unlvirtual.edu.ar/,12.766458263038441,0,0,0,29,0.7241379310344828,3,1,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,4.141271591186523,149.0,1.0,60.0,0.0,0.0,37.25,0
home.iprimus.com.au/helenageorge/,19.112328767123287,0,0,0,33,0.5757575757575758,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.4383103847503662,0.0,0.0,1.0,0.0,0.0,0.0,0
https://www.macrumors.com/2014/06/03/ios-8-peer-to-peer-airplay/,23.076712328767123,0,0,0,64,0.265625,2,1,1,1,1,1,0,0,0,0,0,0,0,7,5,0,0,0,1,0,0,2.3134279251098637,282.0,0.0,86.0,1.0,1.0,282.0,0
www.cs.columbia.edu/IRT/software/rtspd,25.134925254593206,0,0,0,38,0.5,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2.6133453845977783,0.0,3.0,1.0,0.0,0.0,0.0,0
https://www.burgenland.at/,16.02374403951331,0,0,0,26,0.6538461538461539,2,1,0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1.2028443813323977,131.0,0.0,36.0,4.0,0.0,131.0,0
corporate-branding.com/index.htm,6.504109589041096,0,0,0,32,0.6875,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.090203046798706,2.0,0.0,0.0,0.0,0.0,2.0,0
paypal.com.update.login.securty.cgi-in.account.772b0f78dafc43127430261cca170ae4.e7.to/,10.063929149285254,2,0,0,86,0.9883720930232558,9,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.750812292098999,0.0,0.0,0.0,0.0,0.0,0.0,1
http://naranjito.gob.ec/site/wp-includes/certificates/red_owa,9.169487456611705,2,0,0,61,0.2622950819672131,2,0,0,1,0,1,0,0,0,0,0,1,0,6,1,0,0,0,1,0,0,1.0622847080230713,0.0,0.0,0.0,0.0,0.0,0.0,1
http://www.waikikiaquarium.org/,9.805479452054794,0,0,0,31,0.7419354838709677,2,1,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,5.178587913513184,63.0,1.0,21.0,0.0,0.0,10.5,0
https://www.euromotiveperformance.com/doc_apps/48877fd94f26f0f25af814a85a4c93da/,8.463013698630137,0,0,0,80,0.3625,2,1,1,1,1,1,0,0,0,0,0,1,0,5,0,0,0,0,1,0,0,5.1889307498931885,134.0,0.0,6.0,1.0,0.0,134.0,1
http://ddrevent.com/board/wp-content/themes/alibaba/?email=_xxx@yyy.com__/?,0.8657534246575342,4,0,0,75,0.16,2,0,2,1,0,1,2,0,1,0,0,3,0,8,1,1,0,0,1,0,0,0.6723504066467285,0.0,1.0,0.0,0.0,0.0,0.0,1
https://onedriveshargggcjj.infura-ipfs.io/ipfs/QmYZXkZRVFZ3PvLVpKfMnWXBoRpZZFWs9XNqbP9LQZbyiW?_kx=WYYM8W6VGMD2k9vxkvvSsRM11wYu05Tj6t55Tnx2Blt_lMapPF3w0wfbWpNXa6KU.WtCKvE,3.131506849,0,0,0,169,0.1952662721893491,3,0,0,1,1,1,1,0,1,0,0,2,0,4,1,0,0,0,1,0,0,0.8122584819793701,0.0,0.0,0.0,0.0,0.0,0.0,1
http://outlook-webapp-portal.el.r.appspot.com/logi.html,11.645274520681246,0,0,0,55,0.6909090909090909,5,0,1,1,0,1,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0.1405916213989257,0.0,0.0,0.0,0.0,0.0,0.0,1
linas.org/linux/corba.html,27.59178082191781,0,0,0,26,0.3461538461538461,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1.8283560276031492,84.0,0.0,2.0,0.0,0.0,84.0,0
members.optushome.com.au/guestj/,17.409858095151073,0,0,0,32,0.75,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1.2554452419281006,0.0,0.0,0.0,0.0,0.0,0.0,0
www.johnleach.co.uk/documents/freeswan-pix/freeswan-pix.html,23.45205479452055,0,0,0,60,0.3166666666666666,4,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,4.039138555526733,11.0,1.0,2.0,0.0,0.0,11.0,0
https://postamixe.web.app/,4.191780822,0,0,0,26,0.6538461538461539,2,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0.2751662731170654,1.0,0.0,0.0,0.0,0.0,1.0,1
http://viccats.camcam.dns-cloud.net/Verify/YahooVerification/569c84aac5f7897a1e7250056759a35f/,5.435616438356164,0,0,0,94,0.2978723404255319,3,0,0,1,0,1,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0.7185792922973633,23.0,0.0,1.0,0.0,0.0,23.0,1
http://animalwelfareinc.org/wp-content/themes/ado/adobelatest/adbx/home/error.php,22.55890410958904,3,0,0,81,0.2469135802469135,2,0,0,1,0,1,0,0,0,0,0,0,0,9,1,0,0,0,1,0,0,0.4060938358306885,0.0,0.0,0.0,0.0,0.0,0.0,1
http://www.beedictionary.com/definition/select_committee,12.92054794520548,0,0,0,56,0.375,2,1,1,1,0,1,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,1.4215502738952637,87.0,1.0,4.0,0.0,0.0,87.0,0
http://jackendjoi.blogspot.com/,11.425334321131203,0,0,0,31,0.7419354838709677,2,0,1,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0.9373183250427246,20.0,0.0,2.0,0.0,0.0,1.6666666666666667,0
http://desheli.in.ua,4.884931506849315,0,0,0,20,0.65,2,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0.8591525554656982,2.0,0.0,0.0,0.0,0.0,2.0,0
https://polarklimatsgserver.blogspot.com/,12.973873982829343,0,0,0,41,0.7804878048780488,2,0,1,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0.2876856327056885,25.0,0.0,1.0,0.0,3.0,25.0,1
http://mosafavi.iut.ac.ir/sites/mosafavi.iut.ac.ir/files/files_course/cnc_1_0.pdf,13.026767686369178,1,0,0,81,0.2222222222222222,7,0,0,1,0,1,0,0,0,0,0,3,0,7,0,0,0,0,1,0,0,5.109722375869751,0.0,1.0,0.0,0.0,0.0,0.0,0
http://susai.ro/bloging/sotpie/helot-/center-gr/en.direct797/myaccount/signin,5.416938921605581,4,0,0,77,0.1038961038961039,2,0,0,1,0,1,0,0,0,0,0,0,0,9,2,0,0,0,1,0,0,0.5468051433563232,0.0,0.0,0.0,0.0,0.0,0.0,1
http://web.simmons.edu/~chen/nit/NIT%2792/349-wij.htm,16.721957619654997,0,0,0,53,0.2830188679245283,3,0,0,1,0,1,0,1,0,0,0,0,0,6,1,0,1,0,1,0,0,0.9997682571411132,0.0,0.0,1.0,0.0,0.0,0.0,0
http://www.33365k.com,4.084931507,0,0,0,21,0.6666666666666666,2,1,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0.2030763626098632,0.0,1.0,0.0,0.0,0.0,0.0,1
https://form.elementform.com/0a4b86bcfd8d414b9fbce0329020508d45549925,8.035616438356165,0,0,0,69,0.2898550724637681,2,0,1,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0.2968487739562988,1.0,0.0,0.0,0.0,0.0,1.0,1
http://opteckm.my-free.website/,9.664296813602999,1,0,0,31,0.7419354838709677,2,0,0,1,0,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,1.640270471572876,0.0,1.0,0.0,0.0,0.0,0.0,1
https://agr-caissergnalcinfocomfr.firebaseapp.com/,12.410691901053788,0,0,0,50,0.82,2,0,1,1,1,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0.0452661514282226,2.0,0.0,1.0,0.0,0.0,2.0,1
http://www.abm.edu.ar/,14.705723479264535,0,0,0,22,0.6363636363636364,3,1,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,16.078935384750366,63.0,3.0,11.0,0.0,1.0,63.0,0
http://betasus31.blogspot.com,13.333636876051514,0,0,0,29,0.7586206896551724,2,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1.782539129257202,7.0,1.0,0.0,0.0,0.0,7.0,1
https://www.fortrader.com/,19.52054794520548,0,0,0,26,0.6538461538461539,2,1,1,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1.266862869262695,7.0,0.0,3.0,1.0,1.0,7.0,1
http://ru.y8.com/games/traffic_collision_2,25.556164383561644,0,0,0,42,0.2142857142857142,2,0,1,1,0,1,0,0,0,0,0,2,0,4,0,0,0,0,1,0,0,2.502089262008667,135.0,1.0,93.0,0.0,9.0,135.0,0
https://euphoriabeauty.com.tr/wp-includes/js/secured/IRS_final_files/login.php,10.29041095890411,3,0,0,78,0.2692307692307692,3,0,1,1,1,1,0,0,0,0,0,2,0,7,1,0,0,0,1,0,0,1.2998957633972168,0.0,0.0,0.0,0.0,0.0,0.0,1
http://link.springer.com/chapter/10.1007%2F978-1-4471-6374-9_5,25.82191780821918,0,0,0,62,0.2741935483870967,3,0,1,1,0,1,0,1,0,0,0,1,0,4,4,0,0,0,1,0,0,3.3116531372070312,336.0,3.0,20.0,1.0,2.0,336.0,0
http://ruekrew.com/girl/courtney-thompson,6.336986301369863,0,0,0,41,0.2682926829268293,1,0,1,1,0,1,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0.8591792583465576,501.0,1.0,38.0,1.0,1.0,501.0,1
cyberdiem.com/vin/learn.html,27.28767123287671,0,0,0,28,0.4642857142857143,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3.350442886352539,159.0,1.0,8.0,0.0,0.0,159.0,0
http://remontka.pro/windows-movie-maker/,10.52054794520548,0,0,0,40,0.3,1,0,0,1,0,1,0,0,0,0,0,0,0,4,2,0,0,0,1,0,0,1.9994916915893557,139.0,1.0,14.0,1.0,0.0,139.0,0
https://www.quora.com/How-do-you-delete-messages-on-Snapchat,22.983561643835618,0,0,0,60,0.2166666666666666,2,1,1,1,1,1,0,0,0,0,0,0,0,3,6,0,0,0,1,0,0,1.235832452774048,0.0,0.0,0.0,0.0,0.0,0.0,0
http://www.azlyrics.com/lyrics/empirecast/dynasty.html,22.372602739726027,0,0,0,54,0.2962962962962963,3,1,1,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,1.0466015338897705,68.0,1.0,6.0,0.0,1.0,68.0,0
tools.ietf.org/html/rfc1227,28.04109589041096,0,0,0,27,0.5185185185185185,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1.8305199146270752,85.0,2.0,0.0,0.0,0.0,85.0,0
http://viccats.camcam.dns-cloud.net/Verify/YahooVerification/5421a97db69ea9358129eeb35b403dfc/,5.435616438356164,0,0,0,94,0.2978723404255319,3,0,0,1,0,1,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0.8747942447662354,23.0,0.0,1.0,0.0,0.0,23.0,1
http://nebojsega.com/klkio,8.646575342465754,1,0,0,26,0.5,1,0,1,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,2.6947100162506104,0.0,3.0,0.0,0.0,0.0,0.0,1
http://www.globalspec.com/industrial-directory/serial_peripheral_interface_tutorial,24.78356164383561,0,0,0,83,0.216867469879518,2,1,1,1,0,1,0,0,0,0,0,3,0,4,1,0,0,0,1,0,0,0.0937983989715576,0.0,1.0,0.0,0.0,1.0,0.0,0
rotocon.homestead.com/rotoconindex.html,25.75890410958904,0,0,0,39,0.5384615384615384,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6869945526123047,10.0,0.0,38.0,0.0,1.0,10.0,0
www.amrein.com/EWORLD/outlook.htm,27.66301369863013,0,0,0,33,0.4242424242424242,3,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2.286949634552002,82.0,0.0,108.0,0.0,0.0,82.0,0
http://www.awtv.ru/,8.586301369863014,0,0,0,19,0.5789473684210527,2,1,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0.7811384201049805,73.0,1.0,35.0,0.0,0.0,73.0,0
www.cs.washington.edu/homes/fred/macshell.html,23.449412552843008,0,0,0,46,0.4565217391304347,4,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1.7989189624786377,0.0,2.0,0.0,0.0,0.0,0.0,0
www.theamericanprogrammer.com/books/books.cobol.shtml,19.83561643835617,0,0,0,53,0.5471698113207547,4,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2.529193878173828,0.0,1.0,0.0,0.0,0.0,0.0,0
http://www.bedbugs.org/insecticide/,21.742465753424657,0,0,0,35,0.4285714285714285,2,1,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3.267045259475708,110.0,1.0,9.0,2.0,1.0,110.0,0
https://www.canalcruising.co.uk/,23.03835616438356,0,0,0,32,0.71875,3,1,0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1.6101782321929932,22.0,0.0,33.0,0.0,0.0,0.2716049382716049,0
https://tvgid.ua/,11.838356164383562,0,0,0,17,0.4705882352941176,1,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1.720202922821045,1.0,1.0,2.0,0.0,0.0,1.0,0
https://sportyshops.com/wp-content/themes/rshMicro365/officeonline/cgi-bin1/,5.616438356,3,0,0,76,0.1973684210526315,1,0,1,1,1,1,0,0,0,0,0,0,0,8,2,0,0,0,1,0,0,0.6873373985290527,0.0,0.0,0.0,0.0,0.0,0.0,1
https://en.wikipedia.org/wiki/Number_line,22.19178082191781,0,0,0,41,0.3902439024390244,2,0,0,1,1,1,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0.2187702655792236,382.0,0.0,26.0,0.0,2.0,382.0,0
https://fleek.ipfs.io/ipfs/QmbE2toUvi1X7urELW8n7YHPhDNvfUD2JeyjXV65hf4NAw/,14.802251395846769,0,0,0,74,0.1756756756756756,2,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0.3905327320098877,0.0,0.0,0.0,0.0,0.0,0.0,1
news.bbc.co.uk/1/hi/sci/tech/738537.stm,26.646575342465752,0,0,0,39,0.358974358974359,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1.1003942489624023,70.0,0.0,58.0,0.0,0.0,70.0,0
https://www.techopedia.com/definition/24205/open-systems-interconnection-model-osi-model,19.95890410958904,0,0,0,88,0.2045454545454545,2,1,1,1,1,1,0,0,0,0,0,0,0,5,5,0,0,0,1,0,0,0.8990941047668457,173.0,0.0,47.0,1.0,1.0,57.66666666666666,0
wooperformance.com/includes/js/dtree/sec_payment.capitec.in/,6.821917808,1,0,0,60,0.3,3,0,1,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,2.85345721244812,2.0,1.0,2.0,0.0,0.0,2.0,1
https://www.stuff.tv/news/25-best-directors-cut-movies,19.15212576723769,0,0,0,54,0.2222222222222222,2,1,0,1,1,1,0,0,0,0,0,0,0,4,4,0,0,0,1,0,0,1.2062890529632568,95.0,1.0,66.0,1.0,7.0,19.0,0
http://e710z0ear.du.r.appspot.com/c:/users/user/downloads,15.599798253536868,0,0,0,57,0.4561403508771929,4,0,1,1,0,1,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0.0781636238098144,0.0,0.0,0.0,0.0,0.0,0.0,1
www.bredex.de/en/guidancer/index.html,21.706309059671632,0,0,0,37,0.3513513513513513,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4.119910478591919,0.0,1.0,0.0,0.0,0.0,0.0,0
www.martinreddy.net/gfx/,21.736986301369864,0,0,0,24,0.7916666666666666,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.9943885803222656,8.0,0.0,6.0,0.0,0.0,8.0,0
http://ictech.nl,11.675324105355932,0,0,0,16,0.5625,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0.9702484607696532,25.0,0.0,3.0,0.0,0.0,25.0,0
www.printfinders.com/affiliates/index.asp,25.753424657534246,0,0,0,41,0.4878048780487805,3,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1.7745230197906494,0.0,1.0,1.0,0.0,0.0,0.0,0
www.census.gov/foreign-trade,19.965169889416977,0,0,0,28,0.5,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.4909281730651855,0.0,0.0,0.0,0.0,0.0,0.0,0
homepages.inf.ed.ac.uk/amos/belief.html,26.64383561643836,0,0,0,39,0.5641025641025641,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1.741248369216919,32.0,1.0,7.0,0.0,0.0,32.0,0
http://125fbe8e-c223-43d2-974f-9e171c4e36c0.htmlcomponentservice.com/get_draft?id=96c871_39d1eee16c26eff7fabe1ba646529cb6.html,7.191780821917808,0,0,0,126,0.4841269841269841,3,0,1,1,0,1,1,0,1,0,0,2,0,3,4,0,0,0,1,0,0,0.2343482971191406,0.0,0.0,0.0,0.0,0.0,0.0,1
http://sheetdownload.com/,10.26027397260274,0,0,0,25,0.68,1,0,1,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0.6405150890350342,184.0,1.0,55.0,0.0,0.0,184.0,0
https://www.sharestion.com/eur/6b94db52-3791-432c-b97e-871411cd202e/b8fe949c-c203-4bf5-9368-08453018e661/91579fb4-8129-4702-89f8-6e01d8c01f8b/login?id=UFZtYm9IYjFVVk9BV0lHbXl3MUh1R05PWlZWbGxMYjM0NTk5cXBIUzhNZkJ2L0tETmtwbzNLZWdWZXh1ODhnb0RFWGs5YklYVUpXS3g1MzhqMk5WRUttcXAxVnh3V1lxVGsrWkRnVEp2TngyWFpJTU9CaUtOd2VxSFpRclUrZDE1SGlaQVFId1JZcEhBeVRZckdhMldYWHhqSVdKSG1sbUt4R05xc0NQTHdsVzdoNWFyTXZZMVEyd0FKVXVvZmQwMkFhZGtGbmZ1ZnlMRTlRem5OR0JQRXRXREhoeHEzQ2M3RUdRSXU1TERmekFQN0h3VjBkV3EwYmdZMnJGK0FCOTlWTEIwWWFrdmtVcWpRUVRtUUZaUFlqK1FPeC9FQUdJNElWeWJOS0J3NXJQbTN3NUVTalN2VHhTQkJPYmNTYWViK2k0RFdrRTBCV2xXcGlGK1JQY09sbE5NaWdiazJCUWZSaXpwdzRpcFVpYk5kTEE2UndWRk5sY0JJWHYrNXVuU21KTlZWdDR6Sk5aN28yTyt5MFJlUT09,2.731506849,1,0,0,695,0.0258992805755395,2,1,1,1,1,1,1,0,1,0,0,0,0,7,12,0,0,0,1,0,0,1.437159776687622,0.0,1.0,0.0,0.0,0.0,0.0,1
http://kantal25.000webhostapp.com/WA_18__(PulberAja)_/,6.854794520547945,0,0,0,54,0.4814814814814814,2,0,1,1,0,1,0,0,0,0,0,4,0,4,0,0,0,0,1,0,0,0.8748257160186768,4.0,0.0,5.0,0.0,0.0,4.0,1
app.qmailer.co.uk/link/8556/3625025/179552,0.043835616,0,0,0,42,0.4047619047619047,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.7505712509155273,0.0,0.0,0.0,0.0,0.0,0.0,1
www.moedonas.blogspot.com/,18.009038801380854,0,0,0,26,0.9615384615384616,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8762714862823486,11.0,0.0,1.0,0.0,0.0,11.0,1
https://techterms.com/definition/database,22.334246575342465,0,0,0,41,0.3170731707317073,1,0,1,1,1,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0.5466272830963135,29.0,0.0,0.0,0.0,0.0,29.0,0
www.equinesite.com/hmillbrook/index.html,26.54794520547945,1,0,0,40,0.45,3,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10.252556324005129,0.0,2.0,0.0,0.0,0.0,0.0,0
http://ff-im.000webhostapp.com/login.php,6.854794520547945,1,0,0,40,0.575,3,0,1,1,0,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0.860569953918457,4.0,0.0,5.0,0.0,0.0,4.0,1
www.tug.org/TUGboat/tugboat.html,29.6,0,0,0,32,0.34375,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1.5215568542480469,37.0,1.0,2.0,0.0,0.0,37.0,0
p0rn0ok0t.blogspot.com/,16.217514362764625,0,0,0,23,0.9565217391304348,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9372756481170654,11.0,0.0,1.0,0.0,0.0,11.0,1
savannah.nongnu.org/projects/pgubook/,20.523287671232875,0,0,0,37,0.5135135135135135,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.8155269622802734,103.0,0.0,13.0,0.0,0.0,103.0,0
docs.google.com/spreadsheet/viewform?formkey=dG9LVkRZa2dROFhNdUhVRXMxYU1peWc6MQ,25.53424658,1,0,0,79,0.189873417721519,2,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0.9841432571411132,2.0,2.0,0.0,0.0,0.0,2.0,1
www.tizag.com/sqlTutorial/,19.5013698630137,0,0,0,26,0.5,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.9077060222625732,37.0,0.0,3.0,0.0,0.0,1.0,0
www.habmerge.0fees.net/,15.42465753,0,0,0,23,0.9565217391304348,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.1270747184753418,0.0,0.0,0.0,0.0,0.0,0.0,1
http://www.prostudioconnection.com/Default.asp,13.394520547945206,0,0,0,46,0.5869565217391305,3,1,1,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1.4528357982635498,122.0,2.0,12.0,0.0,0.0,122.0,0
http://www.dictionary.com/browse/select-committee,27.863013698630137,0,0,0,49,0.3673469387755102,2,1,1,1,0,1,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0.4269082546234131,91.0,1.0,0.0,1.0,3.0,91.0,0
http://www.john-ashley.de/bbmt/bbmtlogin.php,11.847149384548112,1,0,0,44,0.4090909090909091,3,1,0,1,0,1,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,1.0622482299804688,0.0,0.0,1.0,0.0,0.0,0.0,1
http://gs8.hk,14.836862754182844,0,0,0,13,0.4615384615384615,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0.1250221729278564,10.0,1.0,1.0,0.0,0.0,10.0,0
bugjooce.blogspot.com/,16.15371444956124,0,0,0,22,0.9545454545454546,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.07796049118042,48.0,0.0,9.0,0.0,0.0,9.6,1
www.angelfire.com/ok3/missokachievement/,22.542465753424658,0,0,0,40,0.425,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1.8900461196899412,17.0,1.0,14.0,1.0,1.0,5.666666666666667,0
https://bancolombia.sucursal35.repl.co/,11.042985641596841,0,0,0,39,0.7692307692307693,3,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0.9216840267181396,1.0,0.0,0.0,0.0,0.0,1.0,1
https://lab.nltvc.com/users/sign_in,12.934246575342463,0,0,0,35,0.3714285714285714,2,0,1,1,1,1,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0.484332799911499,5.0,0.0,0.0,0.0,0.0,5.0,1
http://betasusum1.blogspot.com,13.388549864870479,0,0,0,30,0.7666666666666667,2,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1.296590805053711,7.0,1.0,0.0,0.0,0.0,7.0,1
https://noticias.canal22.org.mx/wp-content/uploads/2019/3C4GL9HMM1ZT2tabhomevasSto/ZyqSbn79UjQlnCF9jgWlYmzkkKLKIutqLf0HoRw803VrgSrbgIssw6syEwzRA/85200a8f134802dd452522a59edc9676,26.186301369863013,2,0,0,177,0.1299435028248587,3,0,0,1,1,1,0,0,0,0,0,0,0,8,1,0,0,0,1,0,0,1.3917405605316162,14.0,1.0,2.0,0.0,2.0,14.0,1
