# CSV: Date,Score,URL,IP
18/2/2023 17:18,7.2,https://244.33.109.208.host.secureserver.net/bill-swisscomz/bluewinspz/d7e02ab298073fa611529f746b6119c9/smserror.php,208.109.33.244
18/2/2023 17:18,7.2,https://244.33.109.208.host.secureserver.net/bill-swisscomz/bluewinspz/d7e02ab298073fa611529f746b6119c9/cc.php,208.109.33.244
18/2/2023 17:18,7.2,https://244.33.109.208.host.secureserver.net/bill-swisscomz/bluewinspz/96ae1290001a71c4ff5d0ab484160a5d/sms.php,208.109.33.244
18/2/2023 17:18,6.7,https://244.33.109.208.host.secureserver.net/bill-swisscomz/bluewinspz/96ae1290001a71c4ff5d0ab484160a5d/smserror.php,208.109.33.244
18/2/2023 17:18,7.2,https://244.33.109.208.host.secureserver.net/bill-swisscomz/bluewinspz/96ae1290001a71c4ff5d0ab484160a5d/cc.php,208.109.33.244
18/2/2023 17:18,7.2,https://244.33.109.208.host.secureserver.net/bill-swisscomz/bluewinspz/54372f4a3b515fecce049e89ff6ab94f/sms.php,208.109.33.244
18/2/2023 17:18,7.2,https://244.33.109.208.host.secureserver.net/bill-swisscomz/bluewinspz/54372f4a3b515fecce049e89ff6ab94f/smserror.php,208.109.33.244
18/2/2023 17:18,7.2,https://244.33.109.208.host.secureserver.net/bill-swisscomz/bluewinspz/54372f4a3b515fecce049e89ff6ab94f/cc.php,208.109.33.244
18/2/2023 17:18,7.2,https://244.33.109.208.host.secureserver.net/bill-swisscomz/bluewinspz/54372f4a3b515fecce049e89ff6ab94f,208.109.33.244
18/2/2023 17:18,7.2,https://244.33.109.208.host.secureserver.net/bill-swisscomz/bluewinspz/4a24e6122bd0e21ce271ec505759e262/sms.php,208.109.33.244
18/2/2023 17:18,7.2,https://244.33.109.208.host.secureserver.net/bill-swisscomz/bluewinspz/4a24e6122bd0e21ce271ec505759e262/smserror.php,208.109.33.244
18/2/2023 17:18,7.2,https://244.33.109.208.host.secureserver.net/bill-swisscomz/bluewinspz/4a24e6122bd0e21ce271ec505759e262/cc.php,208.109.33.244
18/2/2023 17:18,7.2,https://244.33.109.208.host.secureserver.net/bill-swisscomz/bluewinspz/4a24e6122bd0e21ce271ec505759e262,208.109.33.244
18/2/2023 17:18,7.2,https://244.33.109.208.host.secureserver.net/bill-swisscomz/bluewinspz/450ff4efdbc3107d18d78389084222f5/sms.php,208.109.33.244
18/2/2023 17:18,7.2,https://244.33.109.208.host.secureserver.net/bill-swisscomz/bluewinspz/450ff4efdbc3107d18d78389084222f5/smserror.php,208.109.33.244
18/2/2023 17:18,7.2,https://244.33.109.208.host.secureserver.net/bill-swisscomz/bluewinspz/450ff4efdbc3107d18d78389084222f5/cc.php,208.109.33.244
18/2/2023 17:18,7.2,https://244.33.109.208.host.secureserver.net/bill-swisscomz/bluewinspz/34a411035c39a53f71ee150126261f01/sms.php,208.109.33.244
18/2/2023 17:18,7.2,https://244.33.109.208.host.secureserver.net/bill-swisscomz/bluewinspz/34a411035c39a53f71ee150126261f01/smserror.php,208.109.33.244
18/2/2023 17:18,7.2,https://244.33.109.208.host.secureserver.net/bill-swisscomz/bluewinspz/34a411035c39a53f71ee150126261f01/send3.php,208.109.33.244
18/2/2023 17:18,7.2,https://244.33.109.208.host.secureserver.net/bill-swisscomz/bluewinspz/34a411035c39a53f71ee150126261f01/load2.html,208.109.33.244
18/2/2023 17:18,7.2,https://244.33.109.208.host.secureserver.net/bill-swisscomz/bluewinspz/34a411035c39a53f71ee150126261f01/cc.php,208.109.33.244
18/2/2023 17:18,6.7,https://244.33.109.208.host.secureserver.net/bill-swisscomz/bluewinspz/34a411035c39a53f71ee150126261f01,208.109.33.244
18/2/2023 17:18,6.2,https://244.33.109.208.host.secureserver.net/bill-swisscomz/bluewinspz/27234cfd54c1a71261951c1c4594e8fd,208.109.33.244
18/2/2023 17:18,7.2,https://244.33.109.208.host.secureserver.net/bill-swisscomz/bluewinspz/25b547a12d26be61326f4764cb254234/,208.109.33.244
18/2/2023 17:18,4,https://154.213.21.79,154.213.21.79
18/2/2023 17:15,5.5,http://64.47.167.72.host.secureserver.net/.sac-atendimento/?hash=luis-bonilha@ig.com.br,72.167.47.64
18/2/2023 17:15,6.1,http://38.209.148.132.host.secureserver.net/na.php,132.148.209.38
18/2/2023 17:15,7.2,http://244.33.109.208.host.secureserver.net/bill-swisscomz/bluewinspz/290d091c2009f3b0b5488337a57ba1ea/sms.php,208.109.33.244
18/2/2023 17:15,7.2,http://244.33.109.208.host.secureserver.net/bill-swisscomz/bluewinspz/290d091c2009f3b0b5488337a57ba1ea/smserror.php,208.109.33.244
18/2/2023 17:15,7.2,http://244.33.109.208.host.secureserver.net/bill-swisscomz/bluewinspz/290d091c2009f3b0b5488337a57ba1ea/cc.php,208.109.33.244
18/2/2023 17:15,6.7,http://244.33.109.208.host.secureserver.net/bill-swisscomz/bluewinspz/290d091c2009f3b0b5488337a57ba1ea,208.109.33.244
18/2/2023 17:15,6.3,http://244.33.109.208.host.secureserver.net/bill-swisscomz/bluewinspz/25b547a12d26be61326f4764cb254234,208.109.33.244
18/2/2023 14:44,5.4,http://webmail-101134.weeblysite.com/,199.34.228.97
18/2/2023 14:43,5,https://webmail-101134.weeblysite.com/,199.34.228.96
18/2/2023 14:43,6.2,https://syd1.digitaloceanspaces.com/yu8evq2oxub0b8iwb/yu%26%29%24%21/BPzutr.%24nat%242BR49f7Ll.html#abuse@optusnet.com.au,137.184.252.128
18/2/2023 14:43,4.4,https://support-teams-team-2.adalo.com/support-team,54.224.90.229
18/2/2023 14:43,4.9,https://support.bloginceste.com/,34.85.56.193
18/2/2023 14:43,4,https://supporsicurcarta.com/,198.54.115.164
18/2/2023 14:43,5.7,https://simplyclass.in/wp-content/cache/omjin/home/access/matsuken/service/?cw=aaaa@example.jp,185.187.169.137
18/2/2023 14:42,4.8,https://pushtan.com.de/actions/index.php,81.161.229.243
18/2/2023 14:40,4.9,https://hibox-hinet-net-i659d4a6-3a42-u3hfl.ondigitalocean.app/index_zh-tw.html#yan148@hstcl.com.tw,104.16.243.78
18/2/2023 14:39,4.5,https://docs.google.com/presentation/d/e/2PACX-1vTVPexjzmX7e0O9prXGQh9FQoYttMk7Pv9z3yHnxPnKnUPq_9nEhPPK_oZfoVlz0bM2j6L6J4PnOg5T/pub?start=false&loop=false&delayms=3000,2607:f8b0:4006:820::200e
18/2/2023 14:39,4.5,https://docs.google.com/presentation/d/e/2PACX-1vSnrZxhU0cxJ41IumPY3XFdTmQvShFHuKlcPtmqqWCFd_HUZ0c6t74tMYZ4TXoE2kPK4uZA3uzc9nlj/pub?start=false&loop=false&delayms=3000,2607:f8b0:4006:820::200e
18/2/2023 14:39,5.4,https://docs.google.com/presentation/d/e/2PACX-1vSnOxpKFEii-1o6NWlrXx745FxQ1VLyct5DOGIojK53BnLF_NcyshRG-53z3xhW1zCsSlHt94Rbkk4o/pub?start=false&loop=false&delayms=3000,142.251.40.142
18/2/2023 14:39,4.5,https://docs.google.com/presentation/d/e/2PACX-1vR1dAQTiXE8rFWZ-8YbGtNhYqp8V0kGUBMhepWEvoUVkqFKnUjNF1gMVkb8bUYsZ6PIBjihnbMLDW9D/pub?start=false&loop=false&delayms=3000,142.251.40.142
18/2/2023 14:39,5.4,https://docs.google.com/presentation/d/e/2PACX-1vQe0gc2X2eQrtengnYqrGiqapTakUtXuNoMBz-aTtsytv4S5YayhXc3r42_3cZ7d64dzCKPx8FjxwQl/pub?start=false&loop=false&delayms=3000,142.251.40.142
18/2/2023 14:39,5.6,https://consulinformatica.info/,2a02:4780:27:1034:0:2d16:6886:2
18/2/2023 11:49,5.9,http://zmhqvlyk.xyz/,2606:4700:3036::ac43:bb37
18/2/2023 11:49,4.1,http://xnxd5.supergoeducation.com/,66.7.214.192
18/2/2023 11:49,4.3,http://xn--masterconsults-7gb.com/,74.208.236.225
18/2/2023 11:49,4.5,http://www.se-aqua.com/sole/onedrive2021v2/ODR/locked.php?PHPSESSID=45c48cce2e2d7fbdea1afc51c7c6ad26==&G_ENABLED_IDPS=lumirovofihemike&_CAS_=xipifizo&__utmt=daxomozeca&fbm=jegabibe&share=,192.185.148.153
18/2/2023 11:49,5.6,http://www.rosenovllc.com/,67.227.186.45
18/2/2023 11:49,4.7,http://www.out-tomorrow.duckdns.org/,92.38.150.138
18/2/2023 11:48,7,http://www.goliathtoys.de/HGFHF5J/dir/AGRI/xls/form/62716e3a5b536eccdf5b/clients/,95.217.240.121
18/2/2023 11:48,5.7,http://www.goliathtoys.de/HGFHF5J/dir/AGRI/xls/form/62716e3a5b536eccdf5b/clients,95.217.240.121
18/2/2023 11:48,6.9,http://web-whatsapp-invite.x3x.my.id/1.php,2606:4700:3031::ac43:c476
18/2/2023 11:48,4.8,http://u1945587.cp.regruhosting.ru/,31.31.198.249
18/2/2023 11:48,6.5,http://u1929417.plsk.regruhosting.ru/ysoo/PUBG/5680715315/k/index.php,31.31.198.201
18/2/2023 11:48,4.1,http://txg5p.supergoeducation.com/,66.7.214.192
18/2/2023 11:48,5.4,http://tokensgaliciaar.repl.co/,34.149.204.188
18/2/2023 11:47,5,https://www.ndnmag.fr/en/90f360a7669ec0cd3e2c41b8d1133c00/execution.html?validation=e1s1,46.182.4.120
18/2/2023 11:47,5,https://www.ndnmag.fr/en/0433f84321ce499cd5ef538372564634/execution.html?validation=e1s1,46.182.4.120
18/2/2023 11:47,4.4,https://www.mygov-user.20-245-45-137.plesk.page/personal.html,20.245.45.137
18/2/2023 11:47,4.4,https://www.mygov-user.20-245-45-137.plesk.page/otp.html,20.245.45.137
18/2/2023 11:47,4.9,https://www.mygov-user.20-245-45-137.plesk.page/otp2.html,20.245.45.137
18/2/2023 11:47,7.2,https://www.metabusinesscontact.xyz/contact/19588361/appeal/,185.25.118.221
18/2/2023 11:47,6,https://www.metabusinesscontact.xyz/contact/19588361/appeal,185.25.118.221
18/2/2023 11:47,5.9,https://www.aoufinance.com/,2606:4700:3037::ac43:a7cf
18/2/2023 11:47,7.1,https://www.abbncc.com/,103.145.63.182
18/2/2023 11:47,5.3,https://www.abbncc.com,103.145.63.182
18/2/2023 11:46,5.6,https://whatsappls.com/,2606:4700:3033::6815:5938
18/2/2023 11:46,5.5,https://web-blnance.com/,47.254.134.209
18/2/2023 11:46,5.3,https://web10072.web07.bero-webspace.de/mm/,109.71.253.24
18/2/2023 11:46,4.3,https://wallet.callisto.orgdotorg.org/,2606:50c0:8000::153
18/2/2023 11:46,5.6,https://vivolis.co.uk/,147.182.168.88
18/2/2023 11:46,6.3,https://uspsb-address-verification.uspswarning.info/?3mail@b.c,2606:4700:3031::6815:7b6
18/2/2023 11:46,6.1,http://suppostteamfbs2345663.asia/,103.18.6.180
18/2/2023 11:45,4.4,https://tudovoceaqui.com/,104.21.47.15
18/2/2023 11:45,7.3,https://therealmelo.com/vr.de/auth/90569/Login.php,192.185.48.221
18/2/2023 11:45,7.3,https://therealmelo.com/vr.de/auth/7378/Login.php,192.185.48.221
18/2/2023 11:45,4.2,http://stemcommumnitly.com/prefiles74141847844184,185.149.120.37
18/2/2023 11:45,6,https://steemcomunity.com/code/76561199012348,185.106.93.4
18/2/2023 11:45,7,https://steanconnmuity.com/proflies/76561197960269957,2606:4700:3031::ac43:c720
18/2/2023 11:45,7,https://steanconnmuity.com/proflies/76561197960269955,2606:4700:3031::ac43:c720
18/2/2023 11:45,7,https://steanconnmuity.com/proflies/76561197960269954,2606:4700:3031::6815:1591
18/2/2023 11:45,7,https://steanconnmuity.com/proflies/76561197960269953,104.21.21.145
18/2/2023 11:45,7,https://steanconnmuity.com/proflies/76561197960269952,172.67.199.32
18/2/2023 11:45,7,https://steanconnmuity.com/proflies/76561197960269951,172.67.199.32
18/2/2023 11:45,7,https://steanconnmuity.com/proflies/76561197960269950,172.67.199.32
18/2/2023 11:45,7,https://steanconnmuity.com/proflies/76561197960269949,2606:4700:3031::ac43:c720
18/2/2023 11:44,7,https://steanconnmuity.com/proflies/76561197960269948,172.67.199.32
18/2/2023 11:44,7,https://steanconnmuity.com/proflies/76561197960269947,104.21.21.145
18/2/2023 11:44,7,https://steanconnmuity.com/proflies/76561197960269946,104.21.21.145
18/2/2023 11:44,7,https://steanconnmuity.com/proflies/76561197960269945,104.21.21.145
18/2/2023 11:44,7,https://steanconnmuity.com/proflies/76561197960269944,104.21.21.145
18/2/2023 11:44,7,https://steanconnmuity.com/proflies/76561197960269943,2606:4700:3031::6815:1591
18/2/2023 11:44,7,https://steanconnmuity.com/proflies/76561197960269942,2606:4700:3031::ac43:c720
18/2/2023 11:44,7,https://steanconnmuity.com/proflies/76561197960269941,2606:4700:3031::ac43:c720
18/2/2023 11:44,7,https://steanconnmuity.com/proflies/76561197960269940,2606:4700:3031::6815:1591
18/2/2023 11:44,7,https://steanconnmuity.com/proflies/76561197960269939,172.67.199.32
18/2/2023 11:44,7,https://steanconnmuity.com/proflies/76561197960269938,2606:4700:3031::6815:1591
18/2/2023 11:44,7,https://steanconnmuity.com/proflies/76561197960269937,172.67.199.32
18/2/2023 11:44,7,https://steanconnmuity.com/proflies/76561197960269936,172.67.199.32
18/2/2023 11:44,6.5,https://steanconnmuity.com/proflies/76561197960269935,2606:4700:3031::ac43:c720
18/2/2023 11:44,7,https://steanconnmuity.com/proflies/76561197960269934,172.67.199.32
18/2/2023 11:44,7,https://steanconnmuity.com/proflies/765611979602699280,2606:4700:3031::6815:1591
18/2/2023 11:44,7,https://steanconnmuity.com/proflies/765611979602699275,2606:4700:3031::6815:1591
18/2/2023 11:44,6.5,https://steanconnmuity.com/proflies/76561197960269925,2606:4700:3031::6815:1591
18/2/2023 11:44,7,https://steanconnmuity.com/proflies/76561197960269904,104.21.21.145
18/2/2023 11:44,6.1,https://steanconnmuity.com/proflies/76561197960269901,172.67.199.32
18/2/2023 11:44,4.5,https://steam.guesskings.com/id/ravenstrok/myworkshopfiles/,106.75.190.49
18/2/2023 11:44,4.5,https://steam.guesskings.com/id/monkmandan/stats/1435790/achievements/,106.75.190.49
18/2/2023 11:44,5,https://steam.guesskings.com/id/cafelutsa/stats/384180/achievements/,106.75.190.49
18/2/2023 11:43,5,https://steamcomninity.com/gift/79123492941,104.21.47.254
18/2/2023 11:43,7.1,https://steamcommunnllty.com/proflies/76561199075946637,185.149.120.37
18/2/2023 11:43,5.1,https://soovvaz.cn/,205.185.122.149
18/2/2023 11:43,6.5,https://softentric.com/conect/nickelapp/conexion/compte/,154.12.229.21
18/2/2023 11:43,5.3,https://softentric.com/conect/nickelapp/conexion/compte,154.12.229.21
18/2/2023 11:43,5.6,https://smbcnl.com/,154.213.21.89
18/2/2023 11:43,6.5,https://sites.google.com/view/btlatestbill/home,2607:f8b0:4006:816::200e
18/2/2023 11:43,4.5,https://simplyclass.in/wp-content/cache/omjin/home/access/matsuken/service/,185.187.169.137
18/2/2023 11:43,4,https://shellielinzunicefservebbsorg.blogspot.com/?m=1,2607:f8b0:4006:80d::2001
18/2/2023 11:43,4.5,https://sgmsgoods.co.uk/wp-content/plugins/post/clients/,52.86.133.10
18/2/2023 11:43,5.4,https://servicetabacattestationenligne.com/,72.18.130.41
18/2/2023 11:43,5.4,https://service686.godaddysites.com,13.248.243.5
18/2/2023 11:43,4.2,https://segitsegvalidbb.cyou/browse/,213.108.198.106
18/2/2023 11:43,4.5,https://securityy.webcindario.com/,5.57.226.202
18/2/2023 11:42,5.7,https://s3.amazonaws.com/appforest_uf/f1676575611071x663604896020171300/qyqwuhjK.html?email=,54.231.204.232
18/2/2023 11:42,6.2,https://ryaninsuranceservices.com/chronopost/paiement.php,107.180.54.179
18/2/2023 11:42,4.6,https://ryaninsuranceservices.com/chronopost/,107.180.54.179
18/2/2023 11:42,4.9,https://russbrebner.com.au/personal.html,116.0.23.217
18/2/2023 11:42,5.9,https://russbrebner.com.au/otp.html,116.0.23.217
18/2/2023 11:42,5.4,https://russbrebner.com.au/otp2.html,116.0.23.217
18/2/2023 11:42,5.4,https://russbrebner.com.au/index2.html,116.0.23.217
18/2/2023 11:42,4.9,https://russbrebner.com.au/,116.0.23.217
18/2/2023 11:42,5.6,https://rotaryfishtail.org/hu.php,194.233.67.236
18/2/2023 11:42,5,https://roblox.mk/users/893099539/profile,172.67.205.196
18/2/2023 11:42,5.2,https://resonant-flan-237820.netlify.app/,34.73.83.172
18/2/2023 11:42,5.3,https://portalcasasbahia.myshopify.com/,23.227.38.74
18/2/2023 11:42,4.7,https://porphyrized.life/,37.252.14.168
18/2/2023 11:41,4.4,https://pelargomorphaes.live/,37.252.14.168
18/2/2023 11:41,5.4,https://packagezipcode-accounts2771.crabdance.com/Find?sslchannel=true,162.19.229.88
18/2/2023 11:41,4.8,https://ojen8pxq.yolasite.com,2606:4700::6812:1fb
18/2/2023 11:41,6.3,https://noisy-math-8468.on.fleek.co/7yjfes2lx6r6fu2hagi62pr6pitnidrrq6wx6u.html,2606:4700::6812:691
18/2/2023 11:41,4.3,https://ndihocodas.biz.id/id-id/mobile-legends,104.21.55.227
18/2/2023 11:40,4,https://mystem.ru/,2606:4700:3037::6815:2a98
18/2/2023 11:40,4.9,https://mymetemask.com/,178.33.57.145
18/2/2023 11:40,5.5,https://meta-business-team-187925122.firebaseapp.com/,199.36.158.100
18/2/2023 11:40,5,https://meta-business-appeal-12698-981.firebaseapp.com/,2620:0:890::100
18/2/2023 11:39,5.3,https://meeting-bonus.web.app/,2620:0:890::100
18/2/2023 11:39,6.7,https://mcbx045.weebly.com/,199.34.228.53
18/2/2023 11:39,6.3,https://mcbx045.weebly.com,199.34.228.53
18/2/2023 11:39,4.3,https://mail.psychosisprodrome.com/dlh/inbo,162.241.71.91
18/2/2023 11:39,4,https://login-us.life/,209.141.46.206
18/2/2023 11:39,5.4,http://sistines.live/,37.252.14.168
18/2/2023 11:38,5.9,https://internet-banking-dbs.com/,137.220.250.14
18/2/2023 11:38,5.7,http://sigolongolorce.web.app/,199.36.158.100
18/2/2023 11:38,4.3,http://sigolongolorce.web.app,199.36.158.100
18/2/2023 11:38,6.3,https://igghqd.cn/0041/B/B/B/C100/KBC11BN000B000.do.php,2606:4700:3031::6815:b89
18/2/2023 11:38,4.3,https://id.address-match.workers.dev/v3/security,2606:4700:3036::6815:494a
18/2/2023 11:38,4.6,https://htups.xyz/,209.141.60.22
18/2/2023 11:38,4.2,https://hsjdsksjdbimcell.shop/,2606:4700:3032::6815:1931
18/2/2023 11:38,6.8,https://hn3656.3656j.co/,20.239.17.84
18/2/2023 11:38,6,https://hn3656.3656j.co,20.205.46.214
18/2/2023 11:38,6.7,https://hellomobi.net/1sp/mob/glb/es/age21-btn-wte-p-es-mc-sp/?campaign_name=EsSam%20PPV%20R%20BL-m%20fs%20sp&lander_name=Zd%20GLB%20finance%20survey%20es/age21-btn-wte-p-es-mc-sp%20(hellomobi.net)&clickid=w3mlikccje6380nm2s9tl74s&source=c8693b13-6bdf-47ec-8c83-fab1c374648b&cep=I0HcYgOcbbYh8VCBiYPcU8t_CMafSVLgJna1VdkPR_Yj2nBNUloUm-eEcUVprpuZ3hjVRorsocYOeTkEFz6t777bEdOPw0Uai5ovkJO6f4K_xAuVGzBFIcMCOuIMy8rzkp2wA0rt058XYLtztYO5VPldsKb2t44dpPRrg0Y1jeoz28KTgIaqFiv-n9-hyCwKaIVMXEkOCUiiaWqN-2tBK7SCY0KqWrpBBRM9LeZ4oMz7r1agI4_MXSLdkoaCsHpPPNRAQ6jQ5gD8HRfMoO4sA66JN2fqPWSXA9wC_GeVVL12WnqDLv6cxdTyyleKp2aVQHs62NndH_rdrs2EWgHmY62Djc8P31BR2Tyyjn_lw1y6F_RaFCAR2Pm_TEwcW6Di&lptoken=163676b96882064328f0,108.138.128.62
18/2/2023 11:38,4.8,https://gytsoportetecnic.webcindario.com/,5.57.226.202
18/2/2023 11:37,4.3,https://gytc0ntynetall.webcindario.com/,5.57.226.202
18/2/2023 11:37,5.8,https://gui45.duckdns.org/bcimoz/Particulares.php,143.198.76.138
18/2/2023 11:37,6.3,https://gui45.duckdns.org/bcimoz/Empresas.php,143.198.76.138
18/2/2023 11:37,6.7,https://gui45.duckdns.org/bcimoz/Econfirm2.php,143.198.76.138
18/2/2023 11:37,6.7,https://gui45.duckdns.org/bcimoz/Econfirm1.php,143.198.76.138
18/2/2023 11:37,6.7,https://gui45.duckdns.org/bcimoz/confirm2.php,143.198.76.138
18/2/2023 11:37,5.9,https://gui45.duckdns.org/bcimoz/confirm1.php,143.198.76.138
18/2/2023 11:37,4.3,https://gtcontinental.webcindario.com/,5.57.226.202
18/2/2023 11:37,4.8,https://gtcontinental28.webcindario.com/,5.57.226.202
18/2/2023 11:37,4.1,https://goolnk.com/XnG9V9,2606:4700:3037::6815:270e
18/2/2023 11:37,4.5,https://gitlab.acme-semi.com/,8.218.77.139
18/2/2023 11:37,4.2,https://galirciabancoenlinea-ar.com/,18.191.88.166
18/2/2023 11:37,6,https://g86uu.000webhostapp.com/,145.14.145.115
18/2/2023 11:37,6.3,https://fwwquh.cn/0041/B/B/B/C100/KBC11BN000B000.do.php,2606:4700:130:436c:6f75:6466:6c61:7265
18/2/2023 11:37,4.5,https://fwwquh.cn/,172.67.128.237
18/2/2023 11:36,5.3,https://formularioprestamo.000webhostapp.com/,145.14.144.31
18/2/2023 11:36,4.7,https://find-my-support.com/error,162.241.85.94
18/2/2023 11:36,4.8,https://file-sent.duckdns.org/drive,192.3.194.103
18/2/2023 11:36,6.3,https://f005.backblazeb2.com/file/kku88y/gffygh.html,149.137.136.16
18/2/2023 11:36,5.1,http://service-express-dhl.com,179.43.154.223
18/2/2023 11:36,6.8,http://serriveup.com/,208.109.78.180
18/2/2023 11:36,5,http://serriveup.com,208.109.78.180
18/2/2023 11:36,6.2,https://eposeee-net.3utilities.com/pcandmob/ep_login.php,35.189.138.58
18/2/2023 11:35,5.2,https://dormition-materialistically-otherworldness.s3.us-west-004.backblazeb2.com/index.html,149.137.129.254
18/2/2023 11:35,4.8,https://dev-85745745.pantheonsite.io/,23.185.0.2
18/2/2023 11:35,5.7,https://dancing-moxie-94b8a7.netlify.app/,2600:1f18:2489:8202::c8
18/2/2023 11:35,5.5,http://scnv.io/LxzM,35.160.225.6
18/2/2023 11:35,4.6,https://cinnk-sixtine.dev.stevegates.co/components/com_TWW/A32Q0S%202/A32Q0S/post/internet/Group/4354a,109.190.102.179
18/2/2023 11:35,7,https://cinnk-sixtine.dev.stevegates.co/components/com_TWW/A32Q0S%202/A32Q0S/post/internet/Group/17f9f/SSLAuthUI.html,109.190.102.179
18/2/2023 11:35,6.2,https://cielo2022.000webhostapp.com/,145.14.145.38
18/2/2023 11:34,4.3,https://cielo2022.000webhostapp.com,2a02:4780:dead:bf92::1
18/2/2023 11:34,4.3,https://ca.4thnutrition.com/gestion.postal/c0ece,162.241.85.25
18/2/2023 11:34,5.8,https://ca.4thnutrition.com/gestion.postal/7c783/,162.241.85.25
18/2/2023 11:34,4.3,https://ca.4thnutrition.com/gestion.postal/34d88/,162.241.85.25
18/2/2023 11:34,4.3,https://ca.4thnutrition.com/gestion.postal/10951/,162.241.85.25
18/2/2023 11:34,5.9,https://biont.live/,37.252.14.168
18/2/2023 11:34,4.1,https://biont.live,37.252.14.168
18/2/2023 11:34,6,https://bancorr.acceso.repl.co/,34.149.204.188
18/2/2023 11:34,5,https://bafkreidwlr3klkpyrpamtgqnxgjb7nqwcems7n3nyeynfpjej2bbrefgsa.ipfs.dweb.link/,2602:fea2:2::1
18/2/2023 11:33,4.8,https://baank.webcindario.com/,5.57.226.202
18/2/2023 11:33,6.4,https://apimadrid.net/much/meine/loi2.html,68.66.248.54
18/2/2023 11:33,5.7,https://antiwar-motortruck-stickiness.s3.us-west-004.backblazeb2.com/index.html,149.137.129.254
18/2/2023 11:33,4.6,https://adrian.sd/MyGov/personal.html,138.128.160.2
18/2/2023 11:33,4.6,https://adrian.sd/MyGov/otp.html,138.128.160.2
18/2/2023 11:33,4.6,https://adrian.sd/MyGov/otp2.html,138.128.160.2
18/2/2023 11:32,5.7,https://activatorglance.weebly.com/,199.34.228.53
18/2/2023 11:32,5,https://aaospace.com/,104.21.93.198
18/2/2023 11:32,5.8,https://3656dd.com/,20.205.46.214
18/2/2023 11:32,4.8,https://3656dd.com,20.205.118.3
18/2/2023 11:32,6,https://2nzy.com/,2606:4700:3030::ac43:b1c3
